dikes for:1
for drainage:1
seemed quiet:2
ordinary corner:1
rose with:2
every step:9
river grew:1
grew nearer:2
riders began:1
to seem:4
like phantoms:1
phantoms of:2
woods now:1
now left:7
left far:3
huge turnip:1
turnip field:1
a stout:7
stout gate:1
a rutted:1
rutted lane:1
lane ran:1
ran between:3
between low:2
low well:1
well laid:3
laid hedges:1
hedges towards:1
towards a:4
distant clump:1
pippin stopped:1
know these:2
these fields:1
this gate:2
is bamfurlong:1
old farmer:1
farmer maggot:9
maggot land:1
his farm:2
farm away:1
trouble after:1
looking nearly:1
alarmed as:1
if pippin:1
had declared:1
declared the:1
lane was:1
the slot:1
slot leading:1
dragon den:2
others looked:8
with old:9
old maggot:3
good friend:3
friend to:2
the brandy:1
brandy bucks:1
a terror:2
terror to:2
to trespassers:1
and keeps:1
keeps ferocious:1
ferocious dogs:1
dogs but:1
folk down:2
are near:6
the border:3
border and:1
their guard:2
a shamefaced:1
shamefaced laugh:1
am terrified:1
his dogs:2
have avoided:2
avoided his:1
farm for:1
caught me:2
me several:2
times trespassing:1
trespassing after:1
after mushrooms:1
youngster at:1
last occasion:1
occasion he:1
beat me:1
then took:2
took me:7
time this:2
this young:2
young varmint:1
varmint sets:1
sets foot:1
my land:13
they chased:1
chased me:1
the fright:1
fright though:1
daresay the:1
the beasts:4
their business:3
have touched:2
touched me:1
pippin laughed:4
especially if:4
maggot is:2
is really:2
stout fellow:3
fellow if:1
his mushrooms:1
mushrooms alone:1
lane and:2
shan be:5
be trespassing:1
meet him:13
the talking:2
of merry:6
deal at:1
one time:8
the thatched:2
roofs of:4
and farm:1
farm buildings:1
buildings peeping:1
peeping out:1
trees ahead:2
the maggots:2
the puddifoots:1
puddifoots of:1
of stock:1
were house:1
house dwellers:1
this farm:1
was stoutly:1
stoutly built:1
built of:5
of brick:3
brick and:1
high wall:1
opening out:2
wall into:1
nearer a:1
terrific baying:1
baying and:1
and barking:1
barking broke:1
heard shouting:1
pippin walked:2
few paces:8
gate opened:1
three huge:1
huge dogs:1
dogs came:1
dashed towards:1
the travellers:46
barking fiercely:1
sam shrank:2
shrank against:3
while two:2
two wolvish:1
wolvish looking:1
looking dogs:1
dogs sniffed:1
sniffed at:4
him suspiciously:2
snarled if:1
largest and:2
most ferocious:1
ferocious of:1
three halted:2
bristling and:1
gate there:2
appeared a:4
broad thick:1
thick set:2
set hobbit:1
round red:2
red face:3
who may:2
be wanting:7
the farmer:20
farmer looked:1
him closely:2
isn master:1
master pippin:2
pippin mr:1
changing from:1
a scowl:2
scowl to:1
you round:1
lucky for:1
set my:2
my dogs:3
dogs on:3
any strangers:1
some funny:1
funny things:2
things going:3
on today:1
get queer:1
folk wandering:1
most outlandish:1
outlandish i:1
ever set:2
set eyes:2
won cross:1
cross my:1
land without:2
fellow do:1
causeway not:1
while back:2
funny customer:2
customer and:1
and asking:2
asking funny:1
funny questions:1
along inside:1
news more:1
a drop:3
good ale:1
ale on:1
on tap:1
friends are:4
farmer would:1
if allowed:1
and fashion:1
all accepted:1
farmer laughed:1
won harm:1
harm you:2
not unless:9
tell to:3
the relief:2
relief of:2
dogs walked:1
go free:5
pippin introduced:1
introduced the:2
name baggins:4
farmer started:1
gave frodo:4
sharp glance:1
moment frodo:4
of stolen:1
stolen mushrooms:1
mushrooms had:1
been aroused:1
dogs would:1
be told:11
told to:7
but farmer:1
maggot took:1
isn queerer:1
queerer than:1
a talk:2
farmer kitchen:1
wide fire:1
maggot brought:1
out beer:1
huge jug:1
filled four:1
four large:1
large mugs:1
good brew:1
pippin found:5
himself more:2
than compensated:1
compensated for:1
for missing:1
missing the:2
sam sipped:1
sipped his:1
his beer:1
beer suspiciously:1
natural mistrust:1
mistrust of:1
not disposed:1
disposed to:2
quick friends:1
had beaten:1
beaten his:1
however long:1
few remarks:1
remarks about:1
weather and:4
the agricultural:1
agricultural prospects:1
no worse:6
maggot put:2
might you:2
where might:1
you coming:2
if so:11
gone past:1
past my:1
gate without:2
my seeing:1
answered pippin:2
lane from:1
your fields:1
quite by:1
back near:1
near woodhall:1
road would:2
served you:3
wasn worrying:1
have leave:5
leave to:16
walk over:2
over my:5
baggins though:1
like mushrooms:1
i recognized:1
i recollect:1
recollect the:1
when young:2
worst young:1
young rascals:1
rascals of:1
wasn mushrooms:1
mushrooms i:1
baggins before:1
you turned:2
customer asked:1
waited anxiously:1
anxiously for:1
farmer continued:1
approaching his:1
his point:1
with slow:2
slow relish:1
came riding:4
riding on:4
horse in:5
which happened:1
be open:1
all black:2
black he:1
and cloaked:3
cloaked and:3
and hooded:1
hooded up:1
shire can:1
can he:7
see many:4
folk over:1
any like:1
this black:2
black fellow:3
this lane:1
lane don:1
don lead:1
lead anywhere:1
your quickest:1
quickest way:2
when grip:1
grip came:1
one sniff:1
sniff and:1
a yelp:3
yelp as:1
been slung:1
bolted off:1
off howling:1
fellow sat:1
from yonder:1
stiff like:1
pointing back:2
back west:2
my fields:1
seen baggins:1
asked in:3
queer voice:1
towards me:3
any face:2
hood fell:1
down so:1
of shiver:1
down my:4
should come:15
come riding:2
riding over:3
land so:1
so bold:6
no bagginses:1
bagginses here:1
wrong part:1
hobbiton but:1
by road:3
road this:2
answered in:4
he passes:2
passes will:1
back where:1
you belong:1
double quick:2
call all:1
of hiss:1
he spurred:3
spurred his:3
great horse:10
horse right:1
way only:1
i called:4
rode through:5
causeway like:1
moment looking:2
they reach:2
said maggot:3
should never:5
gone mixing:1
mixing yourself:1
yourself up:2
with hobbiton:1
hobbiton folk:2
are queer:2
queer up:1
sam stirred:2
farmer with:1
an unfriendly:2
unfriendly eye:1
a reckless:2
reckless lad:1
brandybucks and:2
find trouble:1
mark my:5
all comes:4
those strange:1
doings of:7
strange fashion:2
fashion in:1
maybe there:7
that want:3
jewels that:2
he buried:1
buried in:5
frodo said:10
the shrewd:1
shrewd guesses:1
guesses of:1
farmer were:1
rather disconcerting:1
maggot went:1
these outlandish:1
have friends:1
these black:4
black fellows:2
fellows come:1
i deal:3
is old:9
bilbo they:1
they want:3
want news:1
avoiding the:2
farmer eye:1
maggot looked:1
him thoughtfully:3
ideas of:1
as plain:5
my nose:3
no accident:1
accident brought:1
rider here:1
same afternoon:1
maybe my:2
my news:2
news was:2
great news:1
not asking:1
asking you:3
me anything:3
keep to:3
some kind:5
are thinking:2
ferry without:1
thinking so:1
by sitting:1
afraid we:3
much indeed:2
your kindness:1
in terror:15
your dogs:1
dogs for:1
over thirty:1
thirty years:4
may laugh:1
laugh to:1
i missed:4
missed a:3
leave so:1
day if:1
be welcome:4
welcome when:1
a notion:2
it near:2
near sundown:1
sundown already:1
our supper:2
we mostly:1
mostly go:1
bed soon:1
peregrin and:2
bite with:1
so should:2
be dark:4
can reach:3
but wait:2
i gel:1
gel out:1
small waggon:1
might also:2
also save:1
you trouble:2
trouble of:4
another sort:2
frodo now:3
now accepted:1
invitation gratefully:1
western hills:2
was failing:1
of maggot:1
maggot sons:1
sons and:2
three daughters:1
daughters came:1
generous supper:1
supper was:2
large table:1
with candles:3
candles and:2
was mended:1
maggot hustled:1
hustled in:1
two other:3
hobbits belonging:1
the farm:1
farm household:1
household came:1
while fourteen:1
fourteen sat:1
was beer:1
mighty dish:1
dish of:1
of mushrooms:2
mushrooms and:1
besides much:1
much other:1
other solid:1
solid farmhouse:1
farmhouse fare:1
dogs lay:1
and gnawed:1
gnawed rinds:1
rinds and:2
cracked bones:1
farmer and:1
sons went:1
a lantern:4
lantern and:2
the waggon:7
waggon ready:1
guests came:1
they threw:4
threw their:1
on board:1
board and:1
farmer sat:1
the driving:2
driving seat:1
whipped up:1
his two:7
two stout:2
stout ponies:1
wife stood:1
she called:2
go arguing:1
any foreigners:1
drove out:2
wind stirring:1
a chill:15
chill was:2
went without:3
without lights:1
lane came:1
crossing a:1
deep dike:3
and climbing:4
climbing a:1
short slope:2
high banked:2
banked causeway:1
maggot got:1
got down:5
look either:1
sound in:3
still air:2
thin strands:1
of river:1
river mist:1
the dikes:1
crawling over:1
not light:1
light my:1
my lantern:1
lantern till:1
i turn:2
anything on:2
road long:2
five miles:2
from maggot:1
maggot lane:1
lane to:1
hobbits wrapped:1
themselves up:4
were strained:2
strained for:2
any sound:7
sound above:1
the wheels:2
the slow:17
slow clop:1
clop of:1
ponies hoofs:2
waggon seemed:1
seemed slower:1
slower than:2
snail to:1
him pippin:2
was nodding:3
nodding towards:1
towards sleep:1
staring forwards:1
rising fog:1
ferry lane:2
lane at:1
tall white:2
white posts:1
posts that:1
suddenly loomed:2
loomed up:16
maggot drew:1
his ponies:1
waggon creaked:1
creaked to:1
beginning lo:2
lo scramble:1
been dreading:1
hoofs on:3
road ahead:6
maggot jumped:1
jumped down:2
stood holding:1
ponies heads:1
clip clop:2
clop came:1
approaching rider:1
hoofs sounded:1
sounded loud:1
loud in:3
foggy air:1
sam anxiously:1
waggon and:1
with blankets:1
send this:1
rider to:1
the rightabouts:1
farmer side:1
riders would:2
ride over:3
get near:1
clop clop:2
rider was:6
nearly on:2
called farmer:1
advancing hoofs:1
dimly guess:1
guess a:1
dark cloaked:1
cloaked shape:1
shape in:3
yard or:3
two ahead:2
reins to:2
and striding:2
come a:3
step nearer:1
want mr:1
voice but:2
dark lantern:1
lantern was:1
was uncovered:3
light fell:3
astonished face:1
merry coming:2
coming forward:3
fears subsided:1
seemed suddenly:5
to diminish:2
diminish to:1
to ordinary:2
ordinary hobbit:1
hobbit size:1
was riding:7
riding a:1
a scarf:1
scarf was:1
was swathed:2
swathed round:1
chin to:1
waggon to:1
to greet:12
greet him:3
all today:1
grew foggy:1
foggy i:1
came across:3
across and:3
rode up:15
towards stock:1
stock to:1
any ditches:1
blest if:1
way you:3
your duck:1
duck pond:1
caught trespassing:1
nearly set:1
they tell:3
you excuse:1
i best:1
be turning:2
turning for:1
maggot will:1
be worriting:1
worriting with:1
night getting:1
getting thick:1
backed the:1
waggon into:1
queer day:1
as ends:2
ends well:1
we reach:8
reach our:1
own doors:1
not deny:4
glad now:1
now when:4
lit his:2
his lanterns:2
he produced:3
large basket:1
basket from:1
nearly forgetting:1
put this:4
this up:1
her compliments:1
of thanks:1
thanks and:1
good nights:1
pale rings:1
light round:1
lanterns as:1
they dwindled:1
the foggy:1
foggy night:1
suddenly frodo:9
frodo laughed:4
the covered:2
covered basket:1
basket he:1
mushrooms was:1
unmasked we:1
get home:2
home ourselves:1
something funny:1
funny about:1
turned down:1
was straight:3
well kept:1
kept and:1
and edged:1
edged with:3
white washed:1
washed stones:1
yards or:1
broad wooden:1
wooden landing:1
landing stage:2
flat ferry:1
ferry boat:2
boat was:3
moored beside:1
white bollards:1
bollards near:1
edge glimmered:1
two lamps:2
lamps on:1
high posts:1
mists in:2
flat fields:1
fields were:2
the hedges:3
few curling:1
curling wisps:1
wisps like:1
like steam:2
steam among:1
reeds by:2
be less:7
less fog:1
merry led:3
pony over:1
a gangway:1
gangway on:1
merry then:1
then pushed:1
pushed slowly:1
long pole:1
brandywine flowed:1
flowed slow:1
broad before:1
path climbed:2
climbed from:4
further landing:1
lamps were:1
were twinkling:1
twinkling there:1
behind loomed:1
the buck:1
buck hill:2
through stray:1
stray shrouds:1
shrouds of:1
many round:1
ancient home:2
ago gorhendad:1
gorhendad oldbuck:1
the oldbuck:1
oldbuck family:1
oldest in:1
marish or:1
original boundary:1
boundary of:3
land eastwards:1
he built:2
and excavated:1
to brandybuck:1
become master:1
was virtually:1
virtually a:1
small independent:1
independent country:1
family grew:1
days continued:1
until brandy:1
hall occupied:1
occupied the:1
front doors:1
many side:1
side doors:1
hundred windows:1
their numerous:1
numerous dependants:1
dependants then:1
to burrow:1
and later:6
later to:1
a thickly:1
thickly inhabited:1
inhabited strip:1
strip between:1
of colony:1
colony from:1
its chief:3
chief village:2
village was:1
was bucklebury:1
clustering in:2
slopes behind:1
behind brandy:1
marish were:1
were friendly:2
the bucklanders:3
the brandybuck:1
brandybuck family:1
still acknowledged:1
acknowledged by:1
the farmers:1
farmers between:1
between stock:1
stock and:2
and rushey:1
shire regarded:1
regarded the:2
bucklanders as:1
as peculiar:1
half foreigners:1
foreigners as:1
four farthings:2
their land:7
was originally:1
originally unprotected:1
unprotected from:1
that side:5
had built:5
a hedge:7
high hay:1
planted many:1
generations ago:1
now thick:1
constantly tended:1
ran all:2
from brandywine:1
big loop:1
loop curving:1
curving away:1
to haysend:1
the withywindle:9
withywindle flowed:1
forest into:1
well over:3
over twenty:1
forest drew:1
drew close:4
hedge in:1
many places:13
bucklanders kept:1
kept their:1
their doors:3
doors locked:1
locked after:1
not usual:1
usual in:1
boat moved:1
slowly across:1
buckland shore:1
shore drew:1
only member:2
party who:1
strange feeling:4
feeling as:1
slow gurgling:1
gurgling stream:1
stream slipped:1
slipped by:1
old life:2
life lay:1
lay behind:5
dark adventure:1
adventure lay:1
scratched his:5
passing wish:1
living quietly:1
quietly at:1
four hobbits:10
hobbits stepped:2
stepped off:1
merry was:15
was tying:1
tying it:1
already leading:1
pony up:3
take farewell:1
farewell of:1
far stage:1
distant lamps:1
just make:1
a figure:7
dark black:4
black bundle:2
bundle left:1
and sway:2
sway this:1
if searching:1
searching the:2
then crawled:3
or went:1
went crouching:1
gloom beyond:2
exclaimed merry:1
is following:1
more now:2
far shore:4
shore was:1
was shrouded:2
shrouded in:5
in mist:5
any boats:1
west bank:2
horses cross:1
go twenty:1
to brandywine:1
bridge or:1
might swim:1
answered merry:8
any horse:4
horse swimming:1
swimming the:1
have horses:2
horses to:2
get indoors:2
indoors and:2
pippin know:1
just ride:1
ride on:12
tell fatty:1
fatty bolger:8
bolger that:1
see about:2
supper early:1
early with:1
with farmer:2
that basket:1
rode ahead:2
ahead into:2
distance from:3
brandywine to:1
frodo new:1
new house:1
passed buck:1
and brandy:1
hall on:1
bucklebury struck:1
road of:5
buckland that:1
ran south:1
south from:3
mile northward:1
northward along:2
lane opening:1
followed for:1
miles as:2
narrow gate:3
thick hedge:3
seen of:6
stood back:1
lane in:1
of lawn:1
lawn surrounded:1
trees inside:1
outer hedge:1
chosen it:1
an out:2
way corner:1
other dwellings:1
dwellings close:1
before by:1
of guests:2
or members:1
that wished:2
crowded life:1
life of:4
fashioned countrified:1
countrified house:1
hole as:1
no upper:1
upper storey:1
a roof:5
of turf:4
large round:4
walked lip:1
lip the:1
green path:1
gate no:2
was visible:2
and shuttered:1
frodo knocked:1
and fatty:2
bolger opened:2
a friendly:2
friendly light:1
light streamed:3
streamed out:3
in quickly:1
shut themselves:1
light inside:2
with doors:3
doors on:2
passage ran:2
asked merry:19
done our:1
our best:4
best in:4
all fatty:1
fatty and:1
last cart:1
cart load:1
load yesterday:1
own favourite:1
favourite things:1
things or:1
or bilbo:1
bilbo things:1
sharply of:1
new selling:1
were arranged:1
arranged as:1
as nearly:3
possible as:1
welcoming place:1
himself wishing:1
wishing that:1
really coming:1
in quiet:3
quiet retirement:1
unfair to:1
have put:6
friends to:4
wondered again:1
again how:1
indeed at:4
yet that:10
hardly feel:2
have moved:3
travellers hung:1
piled their:1
threw open:1
firelight came:2
a puff:3
puff of:4
of steam:2
cried pippin:19
blessed meriadoc:1
order shall:1
or quickest:1
quickest first:1
be last:1
last either:1
master peregrin:11
to arrange:1
arrange things:1
things better:2
can begin:2
begin life:1
life at:1
crickhollow with:1
a quarrel:4
quarrel over:1
over baths:1
room there:2
are three:5
three tubs:1
copper full:1
of boiling:1
are also:4
also towels:1
mats and:2
and soap:1
fatty went:1
kitchen on:2
and busied:2
final preparations:1
late supper:1
of competing:1
competing songs:1
songs came:1
bathroom mixed:1
of splashing:1
splashing and:1
and wallowing:1
suddenly lifted:1
favourite bath:1
bath songs:1
sing hey:1
bath at:1
at close:1
close of:1
day that:6
that washes:2
washes the:2
weary mud:1
a loon:1
loon is:1
hot is:1
a noble:7
noble thing:1
sweet is:2
of falling:4
falling rain:3
the brook:2
brook that:2
that leaps:3
leaps from:1
from hill:2
to plain:1
than rain:1
rain or:1
or rippling:1
rippling streams:1
streams is:1
is water:2
hot that:1
that smokes:1
water cold:1
cold we:1
may pour:1
pour at:1
need down:1
a thirsty:1
thirsty throat:1
glad indeed:2
better is:1
is beer:1
if drink:1
drink we:1
we lack:1
hot poured:1
poured down:1
fair that:3
leaps on:1
fountain white:1
white beneath:1
did fountain:1
fountain sound:1
as splashing:1
splashing hot:1
hot water:3
terrific splash:1
shout of:2
of whoa:1
pippin bath:1
bath had:1
had imitated:1
imitated a:1
fountain and:1
leaped on:2
merry went:3
and beer:2
out drying:1
drying his:1
air that:1
kitchen to:1
looking in:7
floor was:4
to mop:2
mop all:1
shan wait:1
had supper:1
supper in:1
table near:2
three won:1
won want:1
want mushrooms:1
mushrooms again:1
said fredegar:4
fredegar without:1
a queen:5
queen among:2
among farmers:1
farmers wives:1
your greedy:1
greedy hands:1
hands away:1
for mushrooms:1
surpassing even:1
the greediest:1
greediest likings:1
likings of:1
fact which:1
which partly:1
partly explains:1
explains young:1
frodo long:1
long expeditions:1
expeditions to:1
the renowned:3
renowned fields:1
fields of:28
the injured:2
injured maggot:1
occasion there:1
plenty for:2
even according:1
to hobbit:1
hobbit standards:1
finished even:1
even fatty:1
bolger heaved:1
heaved a:1
of content:1
pushed back:2
drew chairs:1
chairs round:1
up later:1
having adventures:1
fair without:2
without me:3
full account:3
me like:4
sounded almost:1
is possible:4
been scared:1
pippin after:1
frodo stared:1
been chased:1
chased for:1
days by:2
by black:1
figures riding:1
on black:2
black horses:9
frodo won:1
won talk:1
whole tale:1
tale from:2
then gave:1
sam gave:5
gave various:1
various supporting:1
supporting nods:1
and exclamations:1
remained silent:3
shape on:1
the landing:3
stage and:1
the queer:1
queer sound:1
in maggot:1
maggot voice:1
make of:4
open out:1
given nothing:1
on than:1
than farmer:1
maggot guess:1
has something:2
bilbo treasure:1
frodo hastily:1
a shrewd:1
shrewd fellow:1
lot goes:1
on behind:2
round face:1
the reputation:1
reputation of:1
of knowing:2
knowing a:2
many strange:4
least tell:1
think his:2
guess good:1
frodo slowly:3
a connexion:1
connexion with:1
bilbo old:1
old adventures:1
perhaps one:2
one ought:1
say searching:1
also fear:1
joke at:1
safe here:1
here or:4
anywhere else:3
windows and:4
would suddenly:1
suddenly give:1
and exchanged:2
exchanged meaning:1
meaning glances:1
glances among:1
whispered pippin:2
pippin to:6
to merry:18
merry nodded:1
and straightening:1
a decision:1
dark any:1
quite how:1
merry quietly:1
are miserable:1
but danger:1
danger has:2
you sooner:1
you expected:1
very sorry:3
frodo opened:4
his look:3
surprise was:2
comical that:1
really think:1
had thrown:3
thrown dust:1
dust in:4
our eyes:7
been nearly:3
nearly careful:1
careful or:1
or clever:1
clever enough:1
have obviously:1
been planning:1
planning to:1
your haunts:1
haunts all:1
since april:1
have constantly:1
constantly heard:1
you muttering:1
pretending that:1
your money:1
actually selling:1
selling your:1
your beloved:2
beloved bag:1
those close:1
close talks:1
talks with:1
been both:1
both careful:1
careful and:2
shire discussing:1
discussing my:1
my departure:3
departure then:1
secret won:1
won keep:1
keep for:1
at present:14
present it:1
us conspirators:1
often with:1
can usually:2
usually guess:1
watching you:1
you rather:2
rather closely:1
closely ever:1
go after:2
and lately:2
lately we:1
been terrified:1
terrified that:1
might give:1
the slip:4
off suddenly:1
own like:1
since this:3
this spring:2
spring we:1
kept our:1
eyes open:5
and done:1
of planning:1
planning on:1
own account:5
escape so:1
dear friends:8
is wretched:2
wretched for:1
your trying:1
guessed so:1
please help:1
not hinder:4
hinder me:3
therefore we:2
i are:2
sam is:4
excellent fellow:1
jump down:1
dragon throat:1
not trip:1
trip over:1
own feet:5
will need:8
need more:4
one companion:1
companion in:3
your dangerous:1
dangerous adventure:1
dear and:1
most beloved:2
beloved hobbits:1
frodo deeply:1
deeply moved:1
not allow:2
allow it:2
no there:1
back journey:1
am flying:1
from deadly:1
deadly peril:6
peril into:1
into deadly:1
we understand:2
merry firmly:1
have decided:2
do our:3
now completely:1
completely amazed:1
don allow:1
allow for:1
the inquisitiveness:1
inquisitiveness of:1
he obviously:2
obviously regarded:1
regarded it:1
as secret:2
i kept:4
knowledge in:1
we formed:2
formed our:2
our conspiracy:2
too young:1
also more:1
careful but:1
not careful:2
careful enough:2
first found:1
frodo faintly:2
his downfall:2
might expect:1
i happened:1
walking along:1
bilbo ahead:1
s appeared:1
bilbo slowed:1
then hey:1
hey presto:1
so startled:1
startled that:1
hardly had:5
the wits:2
wits to:1
hide myself:1
myself in:2
more ordinary:1
ordinary fashion:1
got through:3
hedge and:2
field inside:1
peeping through:1
through into:1
s had:1
suddenly reappeared:1
gold as:1
put something:2
something back:1
kept my:2
i confess:1
confess that:1
i spied:1
must admit:2
admit that:2
very intriguing:1
my teens:1
besides you:1
you frodo:1
fellow secret:1
secret book:1
heavens above:1
nothing safe:1
too safe:1
one rapid:1
rapid glance:1
never left:1
book about:1
what became:6
became of:6
like another:2
merry proceeded:1
my knowledge:3
till this:4
spring when:2
when things:5
things got:1
got serious:1
were serious:1
and meant:1
meant business:1
too scrupulous:1
very easy:1
easy nut:1
nut to:1
to crack:2
gandalf is:6
is worse:3
be introduced:1
introduced to:2
our chief:2
chief investigator:1
can produce:1
produce him:1
looking round:5
a masked:1
masked and:1
and sinister:1
sinister figure:1
figure to:1
face scarlet:1
scarlet up:1
our collector:1
collector of:1
he collected:1
collected a:1
finally caught:1
after which:1
to regard:2
regard himself:1
on parole:1
and dried:4
dried up:2
that amazement:1
amazement could:1
quite unable:1
decide whether:1
felt angry:1
merely foolish:1
no wrong:1
that matter:2
some sense:3
said go:1
lake someone:1
someone as:1
seem that:3
trust anyone:1
sam looked:20
him unhappily:1
all depends:2
trust us:3
thin to:1
the bitter:15
bitter end:9
any secret:1
yours closer:1
closer than:3
it yourself:1
cannot trust:2
you face:1
face trouble:1
trouble alone:1
know most:1
gandalf has:9
has told:8
deal about:1
are horribly:1
horribly afraid:1
or following:2
following you:1
like hounds:2
added sam:1
did ought:1
elves advice:1
gildor said:1
should take:5
deny it:4
don deny:2
now grinning:1
never believe:1
are sleeping:1
sleeping again:1
you snore:1
snore or:1
shall kick:1
kick you:2
you hard:2
of deceitful:1
deceitful scoundrels:1
take gildor:1
gildor advice:1
danger were:1
should dance:1
dance for:1
feeling happy:1
happier than:1
had dreaded:2
dreaded this:1
three cheers:1
cheers for:1
for captain:1
captain frodo:1
they danced:1
danced round:2
had apparently:2
apparently got:1
the occasion:3
the model:1
model of:1
dwarf song:1
song that:6
started bilbo:1
adventure long:1
same tune:1
farewell we:1
to hearth:1
hearth and:4
and hall:1
though wind:2
blow and:3
day far:2
over wood:1
and mountain:2
mountain tall:1
where elves:1
elves yet:1
yet dwell:1
in glades:1
glades beneath:1
misty fell:1
through moor:1
moor and:1
and waste:1
waste we:1
we ride:5
ride in:4
with foes:1
foes ahead:1
us dread:1
sky shall:1
our bed:1
last our:1
our toil:2
toil be:1
be passed:2
our journey:8
journey done:1
our errand:3
errand sped:1
case there:1
bed under:1
tonight at:1
was poetry:1
really mean:2
start before:1
fear those:2
is unsafe:1
place long:1
known i:1
also gildor:1
gildor advised:1
advised me:1
should very:2
even gildor:1
was disturbed:2
disturbed when:1
really depends:1
how soon:3
soon could:2
riders get:1
of preparation:1
have prepared:4
prepared practically:1
practically everything:1
are six:1
ponies in:3
a stable:1
stable across:1
stores and:2
and tackle:1
tackle are:1
extra clothes:1
the perishable:1
perishable food:1
very efficient:1
efficient conspiracy:1
wait one:1
have reached:10
reached here:2
north gate:5
hedge runs:1
runs down:3
guards would:1
through by:2
might break:1
daylight they:1
message through:1
through to:4
certainly be:3
frightened by:1
buckland cannot:1
cannot resist:1
resist a:1
a determined:1
determined attack:1
attack for:1
morning even:1
rider that:3
that rode:2
be let:4
let through:1
is pretty:1
pretty generally:1
am starting:1
starting tomorrow:1
is light:4
be safer:1
gate my:1
from buckland:2
buckland will:1
known at:1
being secret:1
several days:1
east road:10
road near:1
borders will:1
will certainly:2
be watched:3
whether any:3
any rider:3
rider gets:1
gets into:1
into buckland:1
buckland or:1
least two:3
and possibly:1
possibly more:1
a quite:1
quite unexpected:1
unexpected direction:1
only mean:1
mean going:1
fredegar horrified:1
doing that:2
as dangerous:3
dangerous as:4
as black:2
sounds very:2
very desperate:1
believe frodo:1
being followed:1
followed at:2
with luck:1
luck we:2
might gel:1
gel a:1
a considerable:1
considerable start:1
any luck:2
objected fredegar:1
ever has:2
has luck:1
you gel:1
gel lost:1
people don:1
yes they:2
brandybucks go:1
in occasionally:1
occasionally when:1
the fit:2
fit takes:1
takes them:2
private entrance:1
in once:1
usually in:1
sleepy and:3
and fairly:3
fairly quiet:1
think best:1
am more:1
more afraid:1
forest than:1
anything i:4
it are:3
my vote:1
vote hardly:1
hardly counts:1
glad someone:1
someone is:2
is stopping:1
stopping behind:1
gandalf what:1
he turns:1
will before:1
fond as:1
bolger had:2
no desire:2
lay outside:3
family came:1
from budgeford:1
budgeford in:1
in bridgefields:1
bridgefields in:1
his task:3
original plans:1
the conspirators:1
stay behind:5
and deal:2
with inquisitive:1
inquisitive folk:1
the pretence:1
pretence that:1
still living:1
living at:1
even brought:1
brought along:1
along some:1
they little:1
how dangerous:1
dangerous that:1
part might:1
understood the:4
left any:1
message behind:1
behind for:2
gandalf otherwise:1
whether these:1
these riders:4
riders can:3
read or:1
a written:1
written message:1
searched the:6
if fatty:1
fatty is:1
is willing:3
the fort:2
gandalf knowing:1
that decides:1
decides me:1
forest first:2
thing tomorrow:1
rather have:4
our job:1
job than:1
than fatty:1
fatty waiting:1
waiting here:1
till black:2
riders come:1
till you:4
time tomorrow:1
good arguing:1
arguing about:1
to tidy:1
tidy up:1
all before:2
not sleep:10
legs ached:2
a vague:2
vague dream:1
high window:5
window over:1
dark sea:1
of tangled:1
tangled trees:1
below among:1
roots there:1
creatures crawling:1
and snuffling:2
felt sure:1
would smell:1
smell him:1
out sooner:1
great wind:5
wind coming:3
not leaves:1
sea far:3
sound he:1
in waking:2
waking life:2
often troubled:1
troubled his:1
trees after:1
dark heath:1
strange salt:1
salt smell:1
white tower:15
high ridge:2
desire came:3
climb the:5
tower and:7
struggle up:1
ridge towards:1
forest frodo:1
woke suddenly:2
a candle:6
candle in:2
and banging:2
banging on:1
still shaken:1
shaken and:1
cried merry:5
is half:1
past four:1
four and:1
very foggy:1
already getting:1
getting breakfast:1
even pippin:1
pippin is:1
to saddle:1
saddle the:1
baggage carrier:1
wake that:1
that sluggard:1
sluggard fatty:1
us off:1
after six:1
the five:3
five hobbits:3
bolger was:1
still yawning:1
they stole:1
stole quietly:1
quietly out:2
front leading:1
leading a:3
a laden:1
laden pony:1
a spinney:1
spinney behind:1
then cut:1
across several:1
several fields:1
were glistening:1
every twig:1
twig was:1
grey with:6
cold dew:1
away noises:1
noises seemed:1
seemed near:2
near and:4
fowls chattering:1
chattering in:1
someone closing:1
closing a:1
distant house:1
their shed:1
shed they:1
little beasts:1
beasts of:2
kind loved:1
loved by:2
by hobbits:1
not speedy:1
but good:5
day work:1
were riding:6
riding off:1
open reluctantly:1
reluctantly before:1
and close:5
close forbiddingly:1
forbiddingly behind:1
after riding:1
riding for:1
without talking:1
hedge looming:1
looming suddenly:1
suddenly ahead:1
and netted:1
netted over:1
silver cobwebs:1
asked fredegar:1
left along:1
bent inwards:1
the lip:6
lip of:7
cutting had:1
went sloping:1
sloping gently:2
gently down:8
had walls:1
brick at:1
rose steadily:2
they arched:1
arched over:3
tunnel that:2
that dived:1
dived deep:1
hollow on:1
here fatty:1
bolger halted:1
need rescuing:1
rescuing before:1
day is:14
you today:1
today and:2
things ahead:1
ahead than:1
hurry along:1
from fredegar:1
fredegar sight:1
sight into:1
was closed:2
set iron:1
iron bars:3
merry got:4
and unlocked:2
all passed:4
through he:1
to again:2
shut with:2
now outside:2
